"","ID","GALGAL","GOterm","fullgo"
"14029","GALGAL_R15805","GALGAL_R15805",7,"GO:0005216; ion channel activity; function GO:0005249; voltage-gated potassium channel activity; function GO:0006811; ion transport; process GO:0006813; potassium ion transport; process GO:0008076; voltage-gated potassium channel complex; component GO:0016020; membrane; component GO:0055085; transmembrane transport; process           NA"
"14030","GALGAL_R15806","GALGAL_R15806",5,"GO:0005515; protein binding; function GO:0006887; exocytosis; process GO:0016020; membrane; component GO:0017137; Rab GTPase binding; function GO:0048786; presynaptic active zone; component             NA"
"14031","GALGAL_R15807","GALGAL_R15807",1,"GO:0003676; nucleic acid binding; function                 NA"
"14032","GALGAL_R15808","GALGAL_R15808",1,"GO:0005515; protein binding; function                 NA"
"14033","GALGAL_R15809","GALGAL_R15809",6,"GO:0005089; Rho guanyl-nucleotide exchange factor activity; function GO:0005813; centrosome; component GO:0005829; cytosol; component GO:0022011; myelination in peripheral nervous system; process GO:0035023; regulation of Rho protein signal transduction; process GO:0090307; mitotic spindle assembly; process            NA"
"14034","GALGAL_R15810",NA,NA,"                 NA"
"14035","GALGAL_R15811","GALGAL_R15811",2,"GO:0030298; receptor signaling protein tyrosine kinase activator activity; function GO:0030971; receptor tyrosine kinase binding; function                NA"
"14036","GALGAL_R15812","GALGAL_R15812",1,"GO:0005515; protein binding; function                 NA"
"14037","GALGAL_R15813",NA,NA,"                 NA"
"14038","GALGAL_R15814","GALGAL_R15814",1,"GO:0006890; retrograde vesicle-mediated transport, Golgi to ER; process                 NA"
"14039","GALGAL_R15815","GALGAL_R15815",3,"GO:0000724; double-strand break repair via homologous recombination; process GO:0006281; DNA repair; process GO:0030915; Smc5-Smc6 complex; component               NA"
"14040","GALGAL_R15816","GALGAL_R15816",2,"GO:0005319; lipid transporter activity; function GO:0006869; lipid transport; process                NA"
"14041","GALGAL_R15817","GALGAL_R15817",2,"GO:0005515; protein binding; function GO:0005524; ATP binding; function                NA"
"14042","GALGAL_R15818","GALGAL_R15818",5,"GO:0005089; Rho guanyl-nucleotide exchange factor activity; function GO:0005509; calcium ion binding; function GO:0005515; protein binding; function GO:0006897; endocytosis; process GO:0035023; regulation of Rho protein signal transduction; process             NA"
"14043","GALGAL_R15819","GALGAL_R15819",1,"GO:0003924; GTPase activity; function                 NA"
"14044","GALGAL_R15820",NA,NA,"                 NA"
"14045","GALGAL_R15821","GALGAL_R15821",1,"GO:0003677; DNA binding; function                 NA"
"14046","GALGAL_R15822","GALGAL_R15822",6,"GO:0003824; catalytic activity; function GO:0003857; 3-hydroxyacyl-CoA dehydrogenase activity; function GO:0006631; fatty acid metabolic process; process GO:0008152; metabolic process; process GO:0016491; oxidoreductase activity; function GO:0055114; oxidation-reduction process; process            NA"
"14047","GALGAL_R15823","GALGAL_R15823",8,"GO:0004888; transmembrane signaling receptor activity; function GO:0005216; ion channel activity; function GO:0005230; extracellular ligand-gated ion channel activity; function GO:0006811; ion transport; process GO:0016021; integral component of membrane; component GO:0022848; acetylcholine-gated cation-selective channel activity; function GO:0034220; ion transmembrane transport; process GO:0045211; postsynaptic membrane; component          NA"
"14048","GALGAL_R15824",NA,NA,"                 NA"
"14049","GALGAL_R15825","GALGAL_R15825",3,"GO:0016021; integral component of membrane; component GO:0022857; transmembrane transporter activity; function GO:0055085; transmembrane transport; process               NA"
"14050","GALGAL_R15826",NA,NA,"                 NA"
"14051","GALGAL_R15827","GALGAL_R15827",2,"GO:0000776; kinetochore; component GO:0034508; centromere complex assembly; process                NA"
"14052","GALGAL_R15828","GALGAL_R15828",6,"GO:0003713; transcription coactivator activity; function GO:0005634; nucleus; component GO:0006355; regulation of transcription, DNA-templated; process GO:0030374; ligand-dependent nuclear receptor transcription coactivator activity; function GO:0035257; nuclear hormone receptor binding; function GO:0046983; protein dimerization activity; function            NA"
"14053","GALGAL_R15829","GALGAL_R15829",2,"GO:0007218; neuropeptide signaling pathway; process GO:0007268; chemical synaptic transmission; process                NA"
"14054","GALGAL_R15830","GALGAL_R15830",2,"GO:0003824; catalytic activity; function GO:0051536; iron-sulfur cluster binding; function                NA"
"14055","GALGAL_R15831","GALGAL_R15831",1,"GO:0005515; protein binding; function                 NA"
"14056","GALGAL_R15832","GALGAL_R15832",5,"GO:0003777; microtubule motor activity; function GO:0005515; protein binding; function GO:0005524; ATP binding; function GO:0007018; microtubule-based movement; process GO:0008017; microtubule binding; function             NA"
"14057","GALGAL_R15833","GALGAL_R15833",2,"GO:0005576; extracellular region; component GO:0006952; defense response; process                NA"
"14058","GALGAL_R15834",NA,NA,"                 NA"
"14059","GALGAL_R15835","GALGAL_R15835",1,"GO:0016021; integral component of membrane; component                 NA"
"14060","GALGAL_R15836","GALGAL_R15836",3,"GO:0005125; cytokine activity; function GO:0005576; extracellular region; component GO:0006954; inflammatory response; process               NA"
"14061","GALGAL_R15837","GALGAL_R15837",6,"GO:0004888; transmembrane signaling receptor activity; function GO:0004930; G-protein coupled receptor activity; function GO:0007166; cell surface receptor signaling pathway; process GO:0007186; G-protein coupled receptor signaling pathway; process GO:0016020; membrane; component GO:0016021; integral component of membrane; component            NA"
"14062","GALGAL_R15838","GALGAL_R15838",2,"GO:0004252; serine-type endopeptidase activity; function GO:0006508; proteolysis; process                NA"
"14063","GALGAL_R15839",NA,NA,"                 NA"
"14064","GALGAL_R15840","GALGAL_R15840",4,"GO:0004930; G-protein coupled receptor activity; function GO:0007186; G-protein coupled receptor signaling pathway; process GO:0016021; integral component of membrane; component GO:0050909; sensory perception of taste; process              NA"
"14065","GALGAL_R15841",NA,NA,"                 NA"
"14066","GALGAL_R15842","GALGAL_R15842",2,"GO:0005576; extracellular region; component GO:0045087; innate immune response; process                NA"
"14067","GALGAL_R15843","GALGAL_R15843",2,"GO:0005576; extracellular region; component GO:0045087; innate immune response; process                NA"
"14068","GALGAL_R15844",NA,NA,"                 NA"
"14069","GALGAL_R15845",NA,NA,"                 NA"
"14070","GALGAL_R15846",NA,NA,"                 NA"
"14071","GALGAL_R15847","GALGAL_R15847",4,"GO:0003700; DNA binding transcription factor activity; function GO:0005667; transcription factor complex; component GO:0006355; regulation of transcription, DNA-templated; process GO:0046983; protein dimerization activity; function              NA"
"14072","GALGAL_R15848","GALGAL_R15848",2,"GO:0004222; metalloendopeptidase activity; function GO:0006508; proteolysis; process                NA"
"14073","GALGAL_R15849","GALGAL_R15849",3,"GO:0005634; nucleus; component GO:0006357; regulation of transcription by RNA polymerase II; process GO:0070449; elongin complex; component               NA"
"14074","GALGAL_R15850","GALGAL_R15850",6,"GO:0004930; G-protein coupled receptor activity; function GO:0007186; G-protein coupled receptor signaling pathway; process GO:0007631; feeding behavior; process GO:0016021; integral component of membrane; component GO:0016499; orexin receptor activity; function GO:0022410; circadian sleep/wake cycle process; process            NA"
"14075","GALGAL_R15851",NA,NA,"                 NA"
"14076","GALGAL_R15852",NA,NA,"                 NA"
"14077","GALGAL_R15853","GALGAL_R15853",1,"GO:0005515; protein binding; function                 NA"
"14078","GALGAL_R15854",NA,NA,"                 NA"
"14079","GALGAL_R15855",NA,NA,"                 NA"
"14080","GALGAL_R15856","GALGAL_R15856",6,"GO:0004725; protein tyrosine phosphatase activity; function GO:0006470; protein dephosphorylation; process GO:0008138; protein tyrosine/serine/threonine phosphatase activity; function GO:0016311; dephosphorylation; process GO:0016791; phosphatase activity; function GO:2001070; starch binding; function            NA"
"14081","GALGAL_R15857",NA,NA,"                 NA"
"14082","GALGAL_R15858",NA,NA,"                 NA"
"14083","GALGAL_R15859","GALGAL_R15859",1,"GO:0005515; protein binding; function                 NA"
"14084","GALGAL_R15860","GALGAL_R15860",4,"GO:0004930; G-protein coupled receptor activity; function GO:0004983; neuropeptide Y receptor activity; function GO:0007186; G-protein coupled receptor signaling pathway; process GO:0016021; integral component of membrane; component              NA"
"14085","GALGAL_R15861",NA,NA,"                 NA"
"14086","GALGAL_R15862","GALGAL_R15862",2,"GO:0005576; extracellular region; component GO:0006952; defense response; process                NA"
"14087","GALGAL_R15863","GALGAL_R15863",1,"GO:0005509; calcium ion binding; function                 NA"
"14088","GALGAL_R15864","GALGAL_R15864",1,"GO:0005515; protein binding; function                 NA"
"14089","GALGAL_R15865","GALGAL_R15865",1,"GO:0038023; signaling receptor activity; function                 NA"
"14090","GALGAL_R15866",NA,NA,"                 NA"
"14091","GALGAL_R15867",NA,NA,"                 NA"
"14092","GALGAL_R15868","GALGAL_R15868",5,"GO:0004888; transmembrane signaling receptor activity; function GO:0004930; G-protein coupled receptor activity; function GO:0007166; cell surface receptor signaling pathway; process GO:0007186; G-protein coupled receptor signaling pathway; process GO:0016021; integral component of membrane; component             NA"
"14093","GALGAL_R15869",NA,NA,"                 NA"
"14094","GALGAL_R15870",NA,NA,"                 NA"
"14095","GALGAL_R15871","GALGAL_R15871",3,"GO:0006506; GPI anchor biosynthetic process; process GO:0016021; integral component of membrane; component GO:0016758; transferase activity, transferring hexosyl groups; function               NA"
"14096","GALGAL_R15872","GALGAL_R15872",2,"GO:0003684; damaged DNA binding; function GO:0006281; DNA repair; process                NA"
"14097","GALGAL_R15873","GALGAL_R15873",1,"GO:0005515; protein binding; function                 NA"
"14098","GALGAL_R15874","GALGAL_R15874",5,"GO:0003777; microtubule motor activity; function GO:0005524; ATP binding; function GO:0007018; microtubule-based movement; process GO:0016887; ATPase activity; function GO:0030286; dynein complex; component             NA"
"14099","GALGAL_R15875","GALGAL_R15875",1,"GO:0005515; protein binding; function                 NA"
"14100","GALGAL_R15876","GALGAL_R15876",1,"GO:0005515; protein binding; function                 NA"
"14101","GALGAL_R15877","GALGAL_R15877",1,"GO:0005515; protein binding; function                 NA"
"14102","GALGAL_R15878","GALGAL_R15878",2,"GO:0005813; centrosome; component GO:0007051; spindle organization; process                NA"
"14103","GALGAL_R15879","GALGAL_R15879",2,"GO:0000786; nucleosome; component GO:0003677; DNA binding; function                NA"
"14104","GALGAL_R15880","GALGAL_R15880",1,"GO:0035556; intracellular signal transduction; process                 NA"
"14105","GALGAL_R15881",NA,NA,"                 NA"
"14106","GALGAL_R15882","GALGAL_R15882",4,"GO:0004252; serine-type endopeptidase activity; function GO:0006508; proteolysis; process GO:0008236; serine-type peptidase activity; function GO:0070008; serine-type exopeptidase activity; function              NA"
"14107","GALGAL_R15883","GALGAL_R15883",4,"GO:0003777; microtubule motor activity; function GO:0005524; ATP binding; function GO:0007018; microtubule-based movement; process GO:0008017; microtubule binding; function              NA"
"14108","GALGAL_R15884","GALGAL_R15884",1,"GO:0003676; nucleic acid binding; function                 NA"
"14109","GALGAL_R15885","GALGAL_R15885",3,"GO:0016021; integral component of membrane; component GO:0022857; transmembrane transporter activity; function GO:0055085; transmembrane transport; process               NA"
"14110","GALGAL_R15886","GALGAL_R15886",4,"GO:0005515; protein binding; function GO:0005737; cytoplasm; component GO:0009966; regulation of signal transduction; process GO:0016020; membrane; component              NA"
